transaction_id,account_id,customer_id,transaction_timestamp,transaction_hour,is_weekend,amount,currency,transaction_type,channel,status,merchant_id,merchant_name,merchant_category,merchant_city,merchant_country,device_id,device_type,is_new_device,ip_address,auth_method,is_card_present,is_foreign_transaction,distance_from_home_km,time_since_prev_txn_mins,txn_count_last_24h,txn_count_last_7d,amount_to_account_avg_ratio,balance_after_txn,has_invalid_transaction_timestamp,is_orphan_account,is_orphan_customer,is_quarantined
TXN_0000148,ACC_000081,CUST_00058,2026-04-18 18:14:04,18,True,32917.26,INR,PURCHASE,ONLINE,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,,AE,DEV_145452,WINDOWS_DESKTOP,False,97.44.120.93,NONE,False,True,9654.2,18.97,4,4,1.237,1336.31,False,False,False,False
TXN_0000267,ACC_000143,CUST_00097,2026-05-10 23:42:54,23,True,720.17,INR,PURCHASE,POS,SUCCESS,MER_2780,Uber India,TRANSPORT,Noida,IN,DEV_605550,POS_TERMINAL,False,,PIN,True,False,5.3,6558.38,0,3,0.376,315612.94,False,False,False,False
TXN_0000676,ACC_000177,CUST_00120,2026-07-25 19:50:27,19,True,3827.7,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_7794,Tata Power,UTILITIES,Mysuru,IN,DEV_842636,ANDROID,False,,BIOMETRIC,False,False,1278.0,113787.13,0,0,6.483,21218.64,False,False,False,False
TXN_0000319,ACC_000023,CUST_00016,2026-05-18 06:56:04,6,False,6892.87,INR,PURCHASE,,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Jaipur,IN,DEV_150046,,False,49.45.153.37,3DS,False,False,1056.8,82.0,1,1,0.901,4477.68,False,False,False,False
TXN_0000059,ACC_000074,CUST_00052,2026-03-31 12:42:48,12,False,1360.38,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Jaipur,IN,DEV_939748,POS_TERMINAL,True,,SIGNATURE,True,False,1.1,,0,0,,27250.8,False,False,False,False
TXN_0000119,ACC_000149,CUST_00101,2026-04-13 09:21:10,9,False,2048.7,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,,IN,DEV_301814,POS_TERMINAL,False,,PIN,True,False,3.3,21859.92,0,0,0.529,383.19,False,False,False,False
TXN_0000368,ACC_900003,,2026-05-26 14:07:25,14,False,1189.34,INR,PURCHASE,POS,FAILED,MER_6613,BigBazaar Retail,GROCERY,Jaipur,IN,DEV_530016,POS_TERMINAL,False,,PIN,True,False,3.8,35815.52,0,0,47.574,147783.27,False,True,False,True
TXN_0000862,ACC_000049,CUST_00034,2026-08-25 01:45:29,1,False,7811.29,INR,PAYMENT,INTERNET_BANKING,SUCCESS,MER_4797,LIC Premium,INSURANCE,Indore,IN,DEV_653429,IOS,False,49.34.188.216,OTP,False,False,3.2,314.0,2,2,0.846,86913.28,False,False,False,False
TXN_0000084,ACC_000003,CUST_00002,2026-04-06 07:01:42,7,False,2222.97,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Gurugram,IN,DEV_500633,POS_TERMINAL,False,,PIN,True,False,9.0,328.0,1,3,0.142,13843.91,False,False,False,False
TXN_0000388,ACC_000175,CUST_00119,2026-05-29 07:56:29,7,False,10954.72,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_8691,NEFT Beneficiary,FUND_TRANSFER,Singapore,SG,DEV_860652,MACOS,False,80.22.65.50,NONE,False,True,3621.0,99.33,2,2,0.313,19606.94,False,False,False,False
TXN_0000936,ACC_000026,CUST_00017,2026-09-10 05:24:40,5,False,2870.26,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Chennai,IN,DEV_457915,,True,,PIN,True,False,9.8,65.0,1,1,1.198,13772.72,False,False,False,False
TXN_0000436,ACC_000106,CUST_00076,2026-06-07 10:09:55,10,True,2338.56,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Jaipur,IN,DEV_433396,IOS,False,49.32.219.60,3DS,False,False,6.5,49.0,2,2,0.134,-9653.16,False,False,False,False
TXN_0000760,ACC_000130,CUST_00089,2026-08-08 03:09:53,3,True,202.81,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,,IN,DEV_572840,ANDROID,False,49.56.209.96,OTP,False,False,11.1,241.0,1,1,0.24,145415.56,False,False,False,False
TXN_0000656,ACC_000126,CUST_00088,2026-07-21 02:13:51,2,False,8986.93,INR,PURCHASE,POS,SUCCESS,MER_8385,Max Hospital,HEALTHCARE,Ahmedabad,IN,,POS_TERMINAL,True,,PIN,True,False,6.6,234.0,3,3,2.573,5348.79,False,False,False,False
TXN_0000160,ACC_000055,CUST_00038,2026-04-20 20:33:20,20,False,266.91,INR,PURCHASE,POS,SUCCESS,MER_2780,Uber India,TRANSPORT,Chennai,IN,DEV_210338,POS_TERMINAL,False,,SIGNATURE,True,False,4.7,236.0,1,1,1.068,7066.17,False,False,False,False
TXN_0000089,ACC_000074,CUST_00052,2026-04-06 21:34:00,21,False,4949.14,INR,PURCHASE,,,MER_9326,Flipkart,ECOMMERCE,Jaipur,IN,,,False,49.46.6.239,OTP,False,False,12.0,8818.2,0,3,2.351,17346.9,False,False,False,False
TXN_0000747,ACC_000059,CUST_00042,2026-08-06 23:23:36,23,False,224.28,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Kochi,IN,,MACOS,False,49.49.242.40,,False,False,3.0,403.0,1,1,0.086,5253.64,False,False,False,False
TXN_0000808,ACC_000016,CUST_00010,2026-08-14 13:11:24,13,False,5356.21,INR,,MOBILE_APP,SUCCESS,MER_4797,LIC Premium,INSURANCE,Mumbai,IN,DEV_582589,IOS,False,49.45.210.119,BIOMETRIC,False,False,1.0,45161.87,0,0,1.867,310.41,False,False,False,False
TXN_0000710,ACC_000034,CUST_00023,2026-08-02 01:36:42,1,True,14205.86,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_6866,CryptoXchange Global,CRYPTO,Pune,IN,DEV_811634,ANDROID,False,49.37.51.4,CVV,False,False,773.3,405.0,1,1,4.476,28176.67,False,False,False,False
TXN_0000596,ACC_000054,CUST_00038,2026-07-08 12:28:25,12,False,1580.6,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_7114,Myntra,APPAREL,Chennai,IN,DEV_467355,IOS,False,49.44.241.193,3DS,False,False,8.9,147.0,1,1,0.607,3290.73,False,False,False,False
TXN_0000145,ACC_000081,CUST_00058,2026-04-18 17:23:50,17,True,30686.31,INR,PURCHASE,ONLINE,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Indore,IN,DEV_145452,MACOS,True,49.52.75.82,,False,False,276.2,19.03,1,1,0.803,71817.91,False,False,False,False
TXN_0000581,ACC_000175,CUST_00119,2026-07-05 04:37:19,4,True,3132.84,INR,,MOBILE_APP,SUCCESS,MER_7794,Tata Power,UTILITIES,Jaipur,IN,,IOS,False,49.36.34.223,BIOMETRIC,False,False,7.7,52973.68,0,0,0.096,53380.48,False,False,False,False
TXN_0000415,ACC_000168,CUST_00114,2026-06-02 17:34:58,17,False,4361.53,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Coimbatore,IN,DEV_103234,POS_TERMINAL,False,,PIN,True,False,13.2,180.0,2,2,6.948,38406.98,False,False,False,False
TXN_0000402,ACC_000135,CUST_00093,2026-06-01 05:06:39,5,False,15000.0,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_6866,CryptoXchange Global,CRYPTO,Dubai,AE,DEV_428403,ANDROID,True,60.185.171.8,NONE,False,True,2638.2,19658.17,0,0,0.983,-67492.59,False,False,False,False
TXN_0000344,ACC_000136,CUST_00093,2026-05-23 02:49:35,2,True,8566.08,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Jaipur,IN,DEV_765625,ATM_MACHINE,False,,PIN,True,False,352.8,315.0,1,1,1.0,14028.75,False,False,False,False
TXN_0000699,ACC_000062,CUST_00043,2026-07-31 02:18:24,2,False,141.43,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Kolkata,IN,DEV_537859,ANDROID,False,49.50.64.237,OTP,False,False,10.3,213.0,2,2,0.016,141198.15,False,False,False,False
TXN_0000737,ACC_000154,CUST_00103,,8,False,899.64,INR,PURCHASE,POS,SUCCESS,MER_5795,Cafe Coffee Day,RESTAURANT,Kochi,IN,DEV_849588,POS_TERMINAL,False,,PIN,True,False,9.6,147850.87,0,0,0.025,9405.17,True,False,False,True
TXN_0000126,ACC_000060,CUST_00042,2026-04-14 03:59:57,3,False,1502.03,INR,PURCHASE,,SUCCESS,MER_9194,PVR Cinemas,ENTERTAINMENT,London,GB,DEV_142238,,False,,PIN,True,True,5906.7,306.0,1,4,0.82,70252.37,False,False,False,False
TXN_0000484,ACC_000178,CUST_00120,2026-06-17 19:50:53,19,False,363.23,INR,PURCHASE,POS,PENDING,MER_5366,FreshMart Supermarket,GROCERY,Noida,IN,,POS_TERMINAL,False,,PIN,True,False,957.6,53570.27,0,0,0.168,111917.53,False,False,False,False
TXN_0000218,ACC_000175,CUST_00119,2026-05-02 03:00:43,3,True,30862.29,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_6330,QuickCash Wire Ltd,MONEY_TRANSFER,,IN,DEV_764323,ANDROID,False,49.46.117.174,OTP,False,False,15.1,211.0,2,5,0.745,66394.29,False,False,False,False
TXN_0000457,ACC_000104,CUST_00075,2026-06-12 09:43:32,9,False,323.89,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Mysuru,IN,DEV_497329,ANDROID,False,49.55.159.233,3DS,False,False,924.1,55712.82,0,0,0.838,18011.89,False,False,False,False
TXN_0000345,ACC_000058,CUST_00041,2026-05-23 04:11:49,4,True,810.12,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Mumbai,IN,DEV_630354,ANDROID,False,49.54.17.245,OTP,False,False,0.9,57180.33,0,0,0.407,4046.76,False,False,False,False
TXN_0000775,ACC_000156,CUST_00104,2026-08-11 03:18:17,3,False,19532.98,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_9568,UPI P2P Transfer,P2P_TRANSFER,Noida,IN,DEV_303663,MACOS,False,49.56.196.144,NONE,False,False,298.5,179123.22,0,0,0.183,18894.22,False,False,False,False
TXN_0000485,ACC_000029,CUST_00020,2026-06-17 20:10:54,20,False,,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Noida,IN,DEV_231165,POS_TERMINAL,False,,,True,False,17.2,26437.0,0,0,1.829,138586.16,False,False,False,False
TXN_0000306,ACC_000141,CUST_00096,2026-05-16 11:15:01,11,True,246.1,INR,PURCHASE,POS,,MER_8430,Ola Cabs,TRANSPORT,Indore,IN,DEV_789922,POS_TERMINAL,False,,PIN,True,False,9.4,182.0,1,1,0.066,6173.6,False,False,False,False
TXN_0000230,ACC_000142,CUST_00096,2026-05-04 19:13:34,19,False,12553.05,INR,PURCHASE,POS,SUCCESS,MER_1438,Reliance Digital,ELECTRONICS,Indore,IN,DEV_364178,POS_TERMINAL,False,,PIN,True,False,3.6,38791.0,0,0,12.309,7973.0,False,False,False,False
TXN_0000764,ACC_000152,CUST_00102,2026-08-08 16:28:54,16,True,17190.1,INR,PURCHASE,ONLINE,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Delhi,IN,DEV_543230,IOS,False,49.41.148.171,OTP,False,False,708.5,5988.58,0,2,0.738,-8930.3,False,False,False,False
TXN_0000875,ACC_000163,CUST_00110,2026-08-27 21:22:08,21,False,401.41,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Ahmedabad,IN,DEV_572552,POS_TERMINAL,False,,PIN,True,False,540.5,56193.9,0,0,0.038,35926.92,False,False,False,False
TXN_0000175,ACC_000154,CUST_00103,2026-04-24 16:31:47,16,False,36054.8,INR,PURCHASE,,SUCCESS,MER_5941,Duty Free Electronics,ELECTRONICS,Bucharest,RO,DEV_849588,POS_TERMINAL,True,,PIN,True,True,5371.1,,0,0,,10304.81,False,False,False,False
TXN_0000147,ACC_000081,CUST_00058,2026-04-18 17:55:06,17,True,16788.78,INR,PURCHASE,ONLINE,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Ahmedabad,IN,,IOS,False,49.52.125.99,3DS,False,False,1138.8,14.03,3,3,0.562,34253.56,False,False,False,False
TXN_0000397,ACC_000094,CUST_00067,2026-05-31 04:11:26,4,True,110137.38,INR,TRANSFER,INTERNET_BANKING,FAILED,MER_6866,CryptoXchange Global,CRYPTO,Moscow,RU,,ANDROID,True,60.78.254.25,NONE,False,True,7909.1,44657.3,0,0,156.467,-97553.88,False,False,False,False
TXN_0000330,ACC_000158,CUST_00106,2026-05-20 19:02:46,19,False,1279.27,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Bengaluru,IN,DEV_159346,POS_TERMINAL,True,,PIN,True,False,4.5,14105.67,0,0,0.6,183351.68,False,False,False,False
TXN_0000214,ACC_000035,CUST_00024,2026-05-01 23:25:35,23,False,876.62,INR,PURCHASE,POS,SUCCESS,MER_2780,Uber India,TRANSPORT,Delhi,IN,DEV_537400,POS_TERMINAL,True,,PIN,True,False,8.1,50807.98,0,0,0.885,8935.87,False,False,False,False
TXN_0000582,ACC_000175,CUST_00119,2026-07-05 10:45:19,10,True,1312.77,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Jaipur,IN,DEV_860652,POS_TERMINAL,False,,,True,False,6.7,368.0,1,1,0.044,52067.71,False,False,False,False
TXN_0000150,ACC_000161,CUST_00108,2026-04-19 03:56:11,3,True,412.91,INR,PURCHASE,POS,,MER_6724,Zomato,FOOD_DELIVERY,Chandigarh,IN,DEV_319703,POS_TERMINAL,False,,PIN,True,False,4.3,412.0,2,2,0.096,2470.67,False,False,False,False
TXN_0000489,ACC_000063,CUST_00043,2026-06-18 15:46:08,15,False,60929.34,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_8691,NEFT Beneficiary,FUND_TRANSFER,Kolkata,IN,DEV_767376,ANDROID,True,49.39.115.81,BIOMETRIC,False,False,13.7,136.0,1,1,2.17,347.42,False,False,False,False
TXN_0000014,ACC_000106,CUST_00076,2026-03-24 22:46:17,22,False,24384.35,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Jaipur,IN,DEV_728672,POS_TERMINAL,True,,,True,False,7.5,,0,0,,-4642.63,False,False,False,False
TXN_0000920,ACC_000113,CUST_00080,2026-09-07 19:56:00,19,False,3295.38,INR,PURCHASE,,SUCCESS,MER_6986,HP Fuel Station,FUEL,Pune,IN,DEV_477735,,False,,PIN,True,False,131.6,42260.22,0,0,0.179,15630.32,False,False,False,False
TXN_0000590,ACC_000135,CUST_00093,2026-07-06 18:34:38,18,False,3007.7,INR,PURCHASE,,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Mysuru,IN,DEV_181354,POS_TERMINAL,True,,SIGNATURE,True,False,7.1,51207.98,0,0,0.198,-64947.6,False,False,False,False
TXN_0000940,ACC_000175,CUST_00119,2026-09-10 18:49:58,18,False,20459.28,INR,PAYMENT,INTERNET_BANKING,SUCCESS,MER_4797,LIC Premium,INSURANCE,Indore,IN,DEV_615856,ANDROID,True,49.56.250.81,OTP,False,False,739.6,32770.92,0,0,0.841,28864.37,False,False,False,False
TXN_0000322,ACC_000135,CUST_00093,2026-05-18 12:53:06,12,False,24978.11,INR,PURCHASE,,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Mysuru,IN,DEV_480002,WINDOWS_DESKTOP,False,49.54.217.96,CVV,False,False,11.1,20.82,1,1,2.585,-31653.66,False,False,False,False
TXN_0000053,ACC_000115,CUST_00081,2026-03-30 11:48:36,11,False,25.0,INR,,ONLINE,SUCCESS,MER_4971,BetKing Online,GAMBLING,Chennai,IN,DEV_525468,WINDOWS_DESKTOP,True,49.54.120.24,OTP,False,False,0.8,,0,0,,202494.27,False,False,False,False
TXN_0000883,ACC_000001,CUST_00001,2026-08-30 05:17:15,5,True,1528.84,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Gurugram,IN,DEV_152201,ANDROID,False,49.51.31.16,OTP,False,False,2.5,51835.92,0,0,0.209,17368.08,False,False,False,False
TXN_0000751,ACC_000074,CUST_00052,2026-08-07 12:34:53,12,False,1809.15,INR,PURCHASE,ONLINE,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Panama City,PA,DEV_831400,MACOS,False,104.222.60.228,,False,True,8685.1,61148.65,0,0,0.445,32765.24,False,False,False,False
TXN_0000860,ACC_000052,CUST_00036,2026-08-25 00:13:41,0,False,1935.06,INR,PURCHASE,POS,FAILED,MER_5366,FreshMart Supermarket,GROCERY,Coimbatore,IN,,POS_TERMINAL,False,,PIN,True,False,3.3,354.0,1,1,0.099,28603.96,False,False,False,False
TXN_0000001,ACC_000050,CUST_00034,2026-03-22 13:06:59,13,True,466.42,INR,,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Indore,IN,DEV_462021,POS_TERMINAL,True,,,True,False,6.7,,0,0,,167872.62,False,False,False,False
TXN_0000706,ACC_000138,CUST_00094,2026-08-01 14:42:27,14,True,20041.47,INR,,INTERNET_BANKING,SUCCESS,MER_6330,QuickCash Wire Ltd,MONEY_TRANSFER,Hyderabad,IN,DEV_801444,MACOS,False,49.48.93.112,OTP,False,False,1159.0,394.0,1,1,7.175,38831.21,False,False,False,False
TXN_0000482,ACC_000118,CUST_00083,2026-06-16 22:19:39,22,False,2559.14,INR,,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Bengaluru,IN,DEV_420415,,False,,PIN,True,False,15.7,232.0,1,1,1.716,71777.74,False,False,False,False
TXN_0000988,ACC_000008,CUST_00006,2026-09-18 08:28:32,8,False,4030.82,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Noida,IN,DEV_590822,WINDOWS_DESKTOP,True,49.48.130.224,,False,False,6.4,286.0,2,2,3.448,70281.26,False,False,False,False
TXN_0000351,ACC_000028,CUST_00019,2026-05-24 04:04:38,4,True,45.63,INR,,ONLINE,SUCCESS,MER_6467,GiftCardHub Online,GIFT_CARD,Mumbai,IN,DEV_177971,MACOS,False,49.57.63.45,NONE,False,False,20.9,3.73,3,3,0.012,10501.22,False,False,False,False
TXN_0000884,ACC_000013,CUST_00008,2026-08-30 11:18:38,11,True,3017.32,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_7114,Myntra,APPAREL,Jaipur,IN,DEV_229660,ANDROID,False,49.48.210.72,OTP,False,False,6.4,139154.17,0,0,16.249,25016.89,False,False,False,False
TXN_0000636,ACC_000082,CUST_00059,2026-07-14 18:52:20,18,False,307.28,INR,PURCHASE,POS,FAILED,MER_5366,FreshMart Supermarket,GROCERY,Kolkata,IN,,POS_TERMINAL,True,,PIN,True,False,4.0,61042.73,0,0,0.022,171211.8,False,False,False,False
TXN_0000066,ACC_000135,CUST_00093,2026-04-01 18:20:52,18,False,4988.78,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Mysuru,IN,DEV_276636,POS_TERMINAL,True,,SIGNATURE,True,False,3.6,,0,0,,4022.86,False,False,False,False
TXN_0000018,ACC_000016,CUST_00010,2026-03-25 05:26:54,5,False,1292.58,INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,GROCERY,,IN,DEV_582589,POS_TERMINAL,False,,,True,False,704.1,131.0,2,2,8.65,11599.82,False,False,False,False
TXN_0000608,ACC_000116,CUST_00082,2026-07-09 04:24:48,4,False,358.33,INR,,POS,,MER_7380,Local Kirana Store,GROCERY,Mumbai,IN,DEV_597484,POS_TERMINAL,False,,,True,False,10.2,320.0,1,1,0.031,45732.52,False,False,False,False
TXN_0000276,ACC_000004,CUST_00003,2026-05-12 18:18:53,18,False,25.0,INR,PURCHASE,POS,SUCCESS,MER_8385,Max Hospital,HEALTHCARE,Indore,IN,DEV_130170,POS_TERMINAL,False,,PIN,True,False,2.0,47585.17,0,0,0.007,2391.97,False,False,False,False
TXN_0000718,ACC_000082,CUST_00059,2026-08-02 20:42:53,20,True,12398.61,INR,PAYMENT,INTERNET_BANKING,SUCCESS,MER_4797,LIC Premium,INSURANCE,Delhi,IN,,ANDROID,False,49.37.254.73,BIOMETRIC,False,False,719.5,27470.55,0,0,1.026,158813.19,False,False,False,False
TXN_0000584,ACC_000126,CUST_00088,2026-07-05 13:25:16,13,True,3614.06,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Ahmedabad,IN,DEV_614807,ATM_MACHINE,True,,PIN,True,False,4.2,,0,0,,24693.29,False,False,False,False
TXN_0000428,ACC_000052,CUST_00036,2026-06-05 13:23:00,13,False,58095.64,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Coimbatore,IN,DEV_972655,POS_TERMINAL,False,,PIN,True,False,10.7,153.0,1,1,115.238,167267.68,False,False,False,False
TXN_0000733,ACC_000114,CUST_00081,2026-08-04 19:15:00,19,False,3893.8,INR,PURCHASE,POS,SUCCESS,MER_8385,Max Hospital,HEALTHCARE,Jaipur,IN,DEV_271081,POS_TERMINAL,True,,,True,False,162.5,44174.25,0,0,4.674,105393.3,False,False,False,False
TXN_0000234,ACC_000141,CUST_00096,2026-05-05 13:43:57,13,False,733.16,INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,GROCERY,Indore,IN,DEV_789922,POS_TERMINAL,False,,,True,False,3.2,10967.18,0,0,0.333,1346.11,False,False,False,False
TXN_0000644,ACC_000025,CUST_00017,2026-07-17 13:39:08,13,False,7923.62,INR,PURCHASE,POS,SUCCESS,MER_5941,Duty Free Electronics,ELECTRONICS,Chennai,IN,DEV_983855,POS_TERMINAL,False,,NONE,True,False,9.5,18203.28,0,0,0.622,25554.15,False,False,False,False
TXN_0000787,ACC_000125,CUST_00088,2026-08-12 09:46:48,9,False,1058.52,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Ahmedabad,IN,,ANDROID,False,49.57.216.29,,False,False,0.1,114874.75,0,0,0.456,81625.6,False,False,False,False
TXN_0000235,ACC_000082,CUST_00059,2026-05-05 16:16:22,16,False,1000.0,INR,,POS,FAILED,MER_1412,Croma Electronics,ELECTRONICS,Gurugram,IN,DEV_467645,POS_TERMINAL,True,,NONE,True,False,454.4,,0,0,,266919.77,False,False,False,False
TXN_0000897,ACC_000169,CUST_00115,2026-09-01 13:54:59,13,False,1092.09,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Indore,IN,DEV_954643,POS_TERMINAL,False,,PIN,True,False,3.6,7.0,1,1,0.113,35076.99,False,False,False,False
TXN_0000426,ACC_000052,CUST_00036,2026-06-05 10:50:28,10,False,504.14,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Coimbatore,IN,DEV_972655,POS_TERMINAL,True,,,True,False,6.9,,0,0,,225363.32,False,False,False,False
TXN_0000743,ACC_000138,CUST_00094,2026-08-06 19:29:47,19,False,12413.48,INR,PURCHASE,POS,SUCCESS,MER_5941,Duty Free Electronics,ELECTRONICS,,IN,DEV_801444,POS_TERMINAL,False,,PIN,True,False,8.7,3675.1,0,3,2.13,19630.63,False,False,False,False
TXN_0000019,ACC_000016,CUST_00010,2026-03-25 12:02:54,12,False,8552.24,INR,PURCHASE,POS,SUCCESS,MER_5941,Duty Free Electronics,ELECTRONICS,Mumbai,IN,DEV_582589,POS_TERMINAL,False,,,True,False,2.1,396.0,3,3,16.122,3047.58,False,False,False,False
TXN_0000342,ACC_000136,CUST_00093,2026-05-22 21:34:35,21,False,1176.53,INR,PURCHASE,POS,SUCCESS,MER_9194,PVR Cinemas,ENTERTAINMENT,Singapore,SG,DEV_150075,POS_TERMINAL,True,,PIN,True,True,3091.3,77972.0,0,0,0.113,1177.48,False,False,False,False
TXN_0000907,ACC_000028,CUST_00019,2026-09-04 00:24:00,0,False,53184.56,INR,PURCHASE,ONLINE,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Mumbai,IN,DEV_861173,ANDROID,False,49.32.22.34,3DS,False,False,4.2,41945.83,0,0,8.243,-8093.62,False,False,False,False
TXN_0000263,ACC_000125,CUST_00088,2026-05-10 02:22:51,2,True,704.14,INR,PURCHASE,POS,SUCCESS,MER_7120,Swiggy,FOOD_DELIVERY,Ahmedabad,IN,DEV_851589,POS_TERMINAL,False,,PIN,True,False,0.3,374.0,1,1,6.02,91151.54,False,False,False,False
TXN_0000056,ACC_000116,CUST_00082,2026-03-30 18:42:47,18,False,12145.85,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,,IN,DEV_597484,,True,,PIN,True,False,7.5,,0,0,,70324.8,False,False,False,False
TXN_0000163,ACC_000141,CUST_00096,2026-04-21 18:22:47,18,False,2324.96,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Ahmedabad,IN,DEV_789922,POS_TERMINAL,True,,PIN,True,False,101.3,,0,0,,10748.87,False,False,False,False
TXN_0000357,ACC_000170,CUST_00115,2026-05-24 09:41:58,9,True,25.0,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_9568,UPI P2P Transfer,P2P_TRANSFER,Indore,IN,DEV_117438,ANDROID,True,49.39.208.2,BIOMETRIC,False,False,10.8,26846.63,0,0,0.002,6877.87,False,False,False,False
TXN_0000729,ACC_000152,CUST_00102,2026-08-04 12:40:19,12,False,1264.5,INR,PURCHASE,POS,SUCCESS,MER_7120,Swiggy,FOOD_DELIVERY,Pune,IN,DEV_629837,POS_TERMINAL,False,,PIN,True,False,1.1,69.0,1,1,0.049,-46661.23,False,False,False,False
TXN_0000952,ACC_000040,CUST_00026,2026-09-12 21:41:39,21,True,2589.51,INR,PURCHASE,ONLINE,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Gurugram,IN,DEV_133522,ANDROID,True,49.50.90.197,OTP,False,False,5.8,19.0,2,2,0.333,17806.02,False,False,False,False
TXN_0000690,ACC_000021,CUST_00014,2026-07-28 09:43:42,9,False,315.28,INR,PURCHASE,POS,,MER_8430,Ola Cabs,TRANSPORT,Kochi,IN,DEV_142402,POS_TERMINAL,True,,PIN,True,False,8.8,,0,0,,12617.56,False,False,False,False
TXN_0000093,ACC_000054,CUST_00038,2026-04-07 11:56:39,11,False,138.64,INR,PURCHASE,POS,,MER_5795,Cafe Coffee Day,RESTAURANT,Chennai,IN,,POS_TERMINAL,True,,,True,False,2.9,,0,0,,7916.89,False,False,False,False
TXN_0000823,ACC_000146,CUST_00099,2026-08-15 11:32:34,11,True,4446.82,INR,WITHDRAWAL,,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,,IN,DEV_727127,ATM_MACHINE,True,,PIN,True,False,2.5,5268.37,0,1,1.467,40169.81,False,False,False,False
TXN_0000684,ACC_000031,CUST_00020,2026-07-27 22:10:43,22,False,10005.72,INR,PURCHASE,POS,SUCCESS,MER_1438,Reliance Digital,ELECTRONICS,Bengaluru,IN,DEV_222115,POS_TERMINAL,False,,PIN,True,False,189.7,72080.98,0,0,0.743,10079.83,False,False,False,False
